led_id,row,col,brightness,r,g,b,interpolated,detection_method,measurement_method
608,18,31,101.00662809917355,45.29752066115702,124.04132231404958,128.51239669421489,False,grid,direct
609,19,0,55.6891652892562,33.18181818181818,64.95867768595042,66.99173553719008,False,grid,direct
610,19,1,58.57682644628099,36.52892561983471,67.43801652892562,70.77685950413223,False,grid,direct
611,19,2,102.53720661157024,62.14876033057851,119.25619834710744,122.3801652892562,False,grid,direct
612,19,3,84.72040495867769,37.54545454545455,104.36363636363636,107.30578512396694,False,grid,direct
613,19,4,69.28627272727272,26.09917355371901,86.50413223140495,93.90082644628099,False,grid,direct
614,19,5,90.13471074380166,45.29752066115702,107.94214876033058,116.04132231404958,False,grid,direct
615,19,6,70.39107438016529,20.25619834710744,90.60330578512396,97.8099173553719,False,grid,direct
616,19,7,66.41188429752066,15.570247933884298,87.25619834710744,92.4297520661157,False,grid,direct
617,19,8,135.24171900826445,79.61157024793388,158.4214876033058,161.79338842975207,False,grid,direct
618,19,9,146.72838016528922,86.17355371900827,171.8595041322314,176.1487603305785,False,grid,direct
619,19,10,167.57713223140493,104.76859504132231,193.78512396694214,197.36363636363637,False,grid,direct
620,19,11,192.2692479338843,142.2479338842975,213.39669421487602,214.67768595041323,False,grid,direct
621,19,12,187.33556198347108,137.13223140495867,208.34710743801654,210.8181818181818,False,grid,direct
622,19,13,152.67313223140496,87.79338842975207,179.76859504132233,183.32231404958677,False,grid,direct
623,19,14,131.53168595041322,69.45454545454545,157.12396694214877,162.5702479338843,False,grid,direct
624,19,15,161.85014876033057,101.02479338842976,187.27272727272728,190.4793388429752,False,grid,direct
625,19,16,184.55843801652892,134.099173553719,205.79338842975207,207.56198347107437,False,grid,direct
626,19,17,191.6989917355372,146.25619834710744,210.88429752066116,212.099173553719,False,grid,direct
627,19,18,189.53164462809917,143.2396694214876,209.0495867768595,210.44628099173553,False,grid,direct
628,19,19,190.96856198347106,145.4297520661157,209.94214876033058,212.71074380165288,False,grid,direct
629,19,20,189.45952066115703,138.68595041322314,210.80165289256198,212.73553719008265,False,grid,direct
630,19,21,85.90605785123967,11.925619834710744,116.06611570247934,124.64462809917356,False,grid,direct
631,19,22,46.200892561983466,0.01652892561983471,64.59504132231405,72.6198347107438,False,grid,direct
632,19,23,42.42038016528926,0.049586776859504134,59.32231404958678,66.52066115702479,False,grid,direct
633,19,24,45.35865289256198,4.661157024793388,61.99173553719008,66.45454545454545,False,grid,direct
634,19,25,42.990082644628096,2.669421487603306,59.28099173553719,64.85950413223141,False,grid,direct
635,19,26,151.34254545454544,93.51239669421487,175.26446280991735,179.84297520661158,False,grid,direct
636,19,27,76.6267520661157,9.214876033057852,103.88429752066116,113.08264462809917,False,grid,direct
637,19,28,175.0845123966942,117.36363636363636,198.9504132231405,203.58677685950414,False,grid,direct
638,19,29,180.20834710743802,113.08264462809917,207.71074380165288,214.65289256198346,False,grid,direct
639,19,30,188.2392479338843,125.14876033057851,214.51239669421489,218.4297520661157,False,grid,direct
640,19,31,90.5207603305785,38.14876033057851,112.34710743801652,115.49586776859505,False,grid,direct
641,20,0,74.79081818181818,44.239669421487605,87.14049586776859,91.3305785123967,False,grid,direct
642,20,1,73.12481818181817,42.40495867768595,85.58677685950413,89.52892561983471,False,grid,direct
643,20,2,101.09300826446282,52.05785123966942,120.9504132231405,127.45454545454545,False,grid,direct
644,20,3,94.50196694214877,41.06611570247934,116.43801652892562,121.70247933884298,False,grid,direct
645,20,4,81.69364462809916,30.84297520661157,102.17355371900827,109.61157024793388,False,grid,direct
646,20,5,85.9656694214876,31.677685950413224,108.40495867768595,112.8099173553719,False,grid,direct
647,20,6,74.01402479338843,12.801652892561984,99.70247933884298,102.2892561983471,False,grid,direct
648,20,7,59.23130578512397,4.256198347107438,81.77685950413223,87.3305785123967,False,grid,direct
649,20,8,132.8068347107438,78.57851239669421,155.06611570247935,160.4214876033058,False,grid,direct
650,20,9,142.81111570247936,83.71900826446281,167.3801652892562,171.28925619834712,False,grid,direct
651,20,10,170.77128099173555,107.73553719008264,197.1487603305785,200.28099173553719,False,grid,direct
652,20,11,197.12854545454545,151.0495867768595,216.35537190082644,218.98347107438016,False,grid,direct
653,20,12,194.04804132231402,144.32231404958677,214.87603305785123,217.22314049586777,False,grid,direct
654,20,13,152.21686776859502,83.09917355371901,180.95867768595042,185.50413223140495,False,grid,direct
655,20,14,136.9124297520661,73.71900826446281,163.04132231404958,168.11570247933884,False,grid,direct
656,20,15,170.6321900826446,108.14876033057851,196.88429752066116,199.3388429752066,False,grid,direct
657,20,16,192.40087603305787,142.8099173553719,213.30578512396696,214.82644628099175,False,grid,direct
658,20,17,194.57686776859504,147.2479338842975,214.64462809917356,215.3801652892562,False,grid,direct
659,20,18,186.47709090909092,135.3305785123967,207.9917355371901,209.84297520661158,False,grid,direct
660,20,19,192.96090909090907,144.93388429752065,213.21487603305786,214.63636363636363,False,grid,direct
661,20,20,186.6640909090909,133.28099173553719,209.04132231404958,211.45454545454547,False,grid,direct
662,20,21,86.83013223140495,12.561983471074381,117.38842975206612,124.27272727272727,False,grid,direct
663,20,22,45.341033057851234,0.30578512396694213,63.239669421487605,71.29752066115702,False,grid,direct
664,20,23,35.4176694214876,0.1652892561983471,49.15702479338843,57.13223140495868,False,grid,direct
665,20,24,32.96347933884297,0.15702479338842976,45.98347107438016,51.96694214876033,False,grid,direct
666,20,25,32.850223140495864,0.10743801652892562,45.735537190082646,52.3801652892562,False,grid,direct
667,20,26,142.38430578512396,86.73553719008264,165.4214876033058,169.71900826446281,False,grid,direct
668,20,27,51.72596694214876,0.2975206611570248,72.52892561983471,79.49586776859505,False,grid,direct
669,20,28,160.4368512396694,99.32231404958678,185.67768595041323,190.7603305785124,False,grid,direct
670,20,29,169.5463305785124,105.52066115702479,196.2479338842975,199.98347107438016,False,grid,direct
671,20,30,174.81421487603305,112.2892561983471,200.7520661157025,205.2479338842975,False,grid,direct
672,20,31,89.31773553719009,42.429752066115704,108.66115702479338,112.69421487603306,False,grid,direct
673,21,0,175.74823966942148,120.50413223140495,198.3305785123967,204.36363636363637,False,grid,direct
674,21,1,166.37635537190081,107.0,190.64462809917356,197.1487603305785,False,grid,direct
675,21,2,165.00387603305785,104.44628099173553,190.2396694214876,193.89256198347107,False,grid,direct
676,21,3,155.41004958677684,94.7603305785124,180.26446280991735,186.50413223140495,False,grid,direct
677,21,4,153.08663636363636,92.47107438016529,178.01652892561984,183.70247933884298,False,grid,direct
678,21,5,143.30690082644628,82.89256198347107,168.2396694214876,173.3801652892562,False,grid,direct
679,21,6,150.52399173553715,92.50413223140495,174.16528925619835,180.96694214876032,False,grid,direct
680,21,7,139.6461652892562,78.30578512396694,165.03305785123968,169.8099173553719,False,grid,direct
681,21,8,76.29448760330578,15.892561983471074,101.00826446280992,107.46280991735537,False,grid,direct
682,21,9,59.57569421487603,0.0,83.84297520661157,90.87603305785125,False,grid,direct
683,21,10,140.37728925619834,81.50413223140495,164.64462809917356,169.83471074380165,False,grid,direct
684,21,11,182.18921487603305,123.57851239669421,206.9090909090909,208.62809917355372,False,grid,direct
685,21,12,181.86376033057851,124.87603305785125,205.67768595041323,208.71074380165288,False,grid,direct
686,21,13,94.94097520661157,19.65289256198347,125.78512396694215,133.58677685950414,False,grid,direct
687,21,14,71.11734710743802,2.8677685950413223,99.04132231404958,106.33884297520662,False,grid,direct
688,21,15,164.06138842975207,109.88429752066116,186.62809917355372,189.95867768595042,False,grid,direct
689,21,16,174.77090082644628,111.85950413223141,201.10743801652893,204.16528925619835,False,grid,direct
690,21,17,177.56479338842973,115.88429752066116,203.55371900826447,205.5206611570248,False,grid,direct
691,21,18,175.38305785123964,114.62809917355372,201.05785123966942,202.52892561983472,False,grid,direct
692,21,19,177.1776859504132,117.93388429752066,201.98347107438016,204.83471074380165,False,grid,direct
693,21,20,174.2132479338843,112.56198347107438,200.0082644628099,203.0909090909091,False,grid,direct
694,21,21,152.7906115702479,85.43801652892562,180.77685950413223,185.3388429752066,False,grid,direct
695,21,22,160.69162809917356,105.14876033057851,183.86776859504133,187.03305785123968,False,grid,direct
696,21,23,147.59957024793388,89.06611570247934,171.84297520661158,176.28925619834712,False,grid,direct
697,21,24,147.8692561983471,95.14049586776859,169.65289256198346,174.0,False,grid,direct
698,21,25,155.02328099173553,102.68595041322314,176.39669421487602,182.2396694214876,False,grid,direct
699,21,26,49.65304132231405,0.0,69.60330578512396,77.15702479338843,False,grid,direct
700,21,27,151.70914876033058,100.98347107438016,172.94214876033058,175.4214876033058,False,grid,direct
701,21,28,68.22382644628098,0.5041322314049587,95.93388429752066,103.15702479338843,False,grid,direct
702,21,29,69.57766115702479,11.975206611570249,93.02479338842976,99.92561983471074,False,grid,direct
703,21,30,81.06581818181817,27.90909090909091,102.93388429752066,107.88429752066116,False,grid,direct
704,21,31,65.34785123966941,27.165289256198346,80.81818181818181,85.83471074380165,False,grid,direct
705,22,0,174.58087603305785,109.42148760330579,201.71900826446281,205.74380165289256,False,grid,direct
706,22,1,168.74146280991732,103.13223140495867,196.23140495867767,199.27272727272728,False,grid,direct
707,22,2,159.30595867768596,96.42148760330579,185.47107438016528,189.51239669421489,False,grid,direct
708,22,3,153.5727603305785,95.0495867768595,177.94214876033058,181.58677685950414,False,grid,direct
709,22,4,147.60247933884295,90.54545454545455,171.32231404958677,175.11570247933884,False,grid,direct
710,22,5,150.21686776859505,91.97520661157024,174.3801652892562,178.55371900826447,False,grid,direct
711,22,6,149.93064462809917,92.6198347107438,173.69421487603304,177.88429752066116,False,grid,direct
712,22,7,155.06385123966942,93.67768595041322,180.43801652892563,185.41322314049586,False,grid,direct
713,22,8,84.88811570247933,21.677685950413224,110.50413223140495,118.77685950413223,False,grid,direct
714,22,9,52.16085950413223,0.0,73.30578512396694,80.0909090909091,False,grid,direct
715,22,10,118.88660330578512,59.30578512396694,143.72727272727272,147.2479338842975,False,grid,direct
716,22,11,155.5986694214876,85.65289256198348,185.11570247933884,187.06611570247935,False,grid,direct
717,22,12,148.54460330578513,79.6198347107438,177.21487603305786,181.69421487603304,False,grid,direct
718,22,13,67.75934710743802,6.8429752066115705,92.5702479338843,99.77685950413223,False,grid,direct
719,22,14,49.64409090909091,0.768595041322314,68.85950413223141,78.89256198347107,False,grid,direct
720,22,15,120.50371900826445,59.8099173553719,145.41322314049586,151.4297520661157,False,grid,direct
721,22,16,141.54971900826445,72.90082644628099,170.17355371900825,174.21487603305786,False,grid,direct
722,22,17,142.85901652892562,68.97520661157024,173.69421487603304,177.86776859504133,False,grid,direct
723,22,18,142.0818429752066,69.2892561983471,172.38842975206612,176.9504132231405,False,grid,direct
724,22,19,138.33227272727274,66.32231404958678,168.3305785123967,172.73553719008265,False,grid,direct
725,22,20,134.65514876033058,61.752066115702476,165.03305785123968,169.44628099173553,False,grid,direct
726,22,21,147.06890082644628,78.28099173553719,175.52892561983472,180.94214876033058,False,grid,direct
727,22,22,158.96970247933885,90.62809917355372,187.50413223140495,191.28925619834712,False,grid,direct
728,22,23,147.50845454545455,81.08264462809917,174.94214876033058,180.47107438016528,False,grid,direct
729,22,24,146.03519834710744,83.25619834710744,171.8099173553719,177.97520661157026,False,grid,direct
730,22,25,154.87387603305785,94.11570247933884,179.95867768595042,185.06611570247935,False,grid,direct
731,22,26,57.63517355371901,0.0,80.31404958677686,92.02479338842976,False,grid,direct
732,22,27,152.37674380165288,94.08264462809917,176.41322314049586,181.50413223140495,False,grid,direct
733,22,28,75.61777685950413,3.0661157024793386,105.40495867768595,112.52892561983471,False,grid,direct
734,22,29,67.5753388429752,11.84297520661157,89.79338842975207,99.34710743801652,False,grid,direct
735,22,30,78.3773305785124,28.454545454545453,98.46280991735537,105.89256198347107,False,grid,direct
736,22,31,66.76971900826446,27.553719008264462,83.14049586776859,85.3305785123967,False,grid,direct
737,23,0,208.41438842975205,167.6611570247934,225.38842975206612,227.900826446281,False,grid,direct
738,23,1,206.54518181818182,165.73553719008265,223.67768595041323,225.36363636363637,False,grid,direct
739,23,2,194.06182644628097,150.22314049586777,212.54545454545453,213.86776859504133,False,grid,direct
740,23,3,179.35177685950413,131.52892561983472,199.43801652892563,201.35537190082644,False,grid,direct
741,23,4,166.16028925619833,116.27272727272727,187.0909090909091,189.23140495867767,False,grid,direct
742,23,5,172.14062809917357,124.4297520661157,192.34710743801654,193.23140495867767,False,grid,direct
743,23,6,171.7332479338843,120.84297520661157,192.78512396694214,196.8099173553719,False,grid,direct
744,23,7,187.86780991735534,139.43801652892563,208.1900826446281,210.2479338842975,False,grid,direct
745,23,8,164.474173553719,106.17355371900827,188.77685950413223,192.2479338842975,False,grid,direct
746,23,9,142.15888429752064,79.49586776859505,168.099173553719,172.94214876033058,False,grid,direct
747,23,10,72.7848347107438,15.363636363636363,96.28099173553719,102.40495867768595,False,grid,direct
748,23,11,41.980380165289255,0.0,59.14049586776859,63.72727272727273,False,grid,direct
749,23,12,39.957082644628095,0.19008264462809918,55.93388429752066,61.99173553719008,False,grid,direct
750,23,13,122.26833057851238,67.84297520661157,144.50413223140495,150.5206611570248,False,grid,direct
751,23,14,144.5424214876033,83.39669421487604,169.70247933884298,175.36363636363637,False,grid,direct
752,23,15,67.52642975206611,12.578512396694215,89.71900826446281,97.37190082644628,False,grid,direct
753,23,16,47.658289256198344,3.090909090909091,65.99173553719008,70.14876033057851,False,grid,direct
754,23,17,55.125123966942155,1.9173553719008265,77.17355371900827,81.14876033057851,False,grid,direct
755,23,18,53.692537190082646,4.446280991735537,74.17355371900827,77.39669421487604,False,grid,direct
756,23,19,51.23102479338843,3.6115702479338845,70.91735537190083,74.7603305785124,False,grid,direct
757,23,20,58.9955867768595,1.43801652892562,82.39669421487604,89.46280991735537,False,grid,direct
758,23,21,176.7846776859504,122.28099173553719,199.50413223140495,202.7520661157025,False,grid,direct
759,23,22,197.94262809917356,149.88429752066116,217.900826446281,221.22314049586777,False,grid,direct
760,23,23,191.85579338842973,140.80165289256198,213.40495867768595,214.80165289256198,False,grid,direct
761,23,24,183.98123966942148,127.77685950413223,207.61157024793388,209.71900826446281,False,grid,direct
762,23,25,188.0238429752066,137.2396694214876,209.31404958677686,211.59504132231405,False,grid,direct
763,23,26,147.7010909090909,86.29752066115702,173.30578512396696,176.9090909090909,False,grid,direct
764,23,27,187.21498347107436,135.6198347107438,208.900826446281,210.87603305785123,False,grid,direct
765,23,28,172.3574214876033,111.46280991735537,197.62809917355372,201.9504132231405,False,grid,direct
766,23,29,155.57511570247934,93.95867768595042,181.07438016528926,185.88429752066116,False,grid,direct
767,23,30,166.98904132231405,109.68595041322314,190.69421487603304,195.22314049586777,False,grid,direct
768,23,31,87.08947107438016,40.52066115702479,105.54545454545455,114.19834710743801,False,grid,direct
769,24,0,206.7788347107438,166.49586776859505,223.6611570247934,225.50413223140495,False,grid,direct
770,24,1,205.3288429752066,166.15702479338842,221.69421487603304,223.80165289256198,False,grid,direct
771,24,2,190.26219008264462,145.45454545454547,209.13223140495867,210.6198347107438,False,grid,direct
772,24,3,182.17771074380164,136.2479338842975,201.4793388429752,203.25619834710744,False,grid,direct
773,24,4,171.3585123966942,123.68595041322314,191.28925619834712,193.76859504132233,False,grid,direct
774,24,5,168.6035041322314,119.49586776859505,189.0495867768595,192.12396694214877,False,grid,direct
775,24,6,179.30448760330574,130.20661157024793,199.8512396694215,202.28099173553719,False,grid,direct
776,24,7,185.61095041322312,134.1900826446281,207.30578512396696,208.76859504132233,False,grid,direct
777,24,8,167.33805785123965,104.42148760330579,193.7520661157025,196.34710743801654,False,grid,direct
778,24,9,147.27052892561983,83.14876033057851,173.87603305785123,178.45454545454547,False,grid,direct
779,24,10,68.35162809917355,15.59504132231405,90.24793388429752,93.97520661157024,False,grid,direct
780,24,11,28.38503305785124,0.24793388429752067,39.19834710743802,46.50413223140496,False,grid,direct
781,24,12,27.81376033057851,0.1652892561983471,38.47107438016529,45.45454545454545,False,grid,direct
782,24,13,129.51582644628098,73.2396694214876,152.7520661157025,157.47107438016528,False,grid,direct
783,24,14,151.73755371900825,84.82644628099173,179.1900826446281,185.87603305785123,False,grid,direct
784,24,15,68.58614876033057,17.272727272727273,89.38842975206612,96.05785123966942,False,grid,direct
785,24,16,31.460520661157027,3.041322314049587,42.735537190082646,47.94214876033058,False,grid,direct
786,24,17,31.023033057851237,1.165289256198347,42.95867768595041,47.87603305785124,False,grid,direct
787,24,18,32.70705785123967,3.049586776859504,44.09090909090909,51.87603305785124,False,grid,direct
788,24,19,38.20157024793388,4.148760330578512,51.52066115702479,58.93388429752066,False,grid,direct
789,24,20,53.11392561983471,1.43801652892562,73.59504132231405,83.1900826446281,False,grid,direct
790,24,21,178.3395867768595,121.3801652892562,202.12396694214877,205.26446280991735,False,grid,direct
791,24,22,205.1847438016529,158.59504132231405,224.79338842975207,226.41322314049586,False,grid,direct
792,24,23,196.58237190082644,145.60330578512398,218.05785123966942,219.71074380165288,False,grid,direct
793,24,24,184.9709256198347,126.01652892561984,209.83471074380165,211.5702479338843,False,grid,direct
794,24,25,193.79728099173553,143.36363636363637,214.9917355371901,216.94214876033058,False,grid,direct
795,24,26,153.91811570247935,87.16528925619835,181.52892561983472,186.82644628099175,False,grid,direct
796,24,27,189.92028099173552,135.32231404958677,212.82644628099175,215.17355371900825,False,grid,direct
797,24,28,176.60493388429754,112.25619834710744,203.4214876033058,207.29752066115702,False,grid,direct
798,24,29,160.14109917355373,91.91735537190083,188.28925619834712,194.1404958677686,False,grid,direct
799,24,30,170.2503388429752,101.67768595041322,198.67768595041323,203.72727272727272,False,grid,direct
800,24,31,89.30785950413222,39.049586776859506,110.11570247933884,113.98347107438016,False,grid,direct
801,25,0,212.45123140495866,174.36363636363637,228.47107438016528,229.8595041322314,False,grid,direct
802,25,1,210.73647933884297,173.7603305785124,226.38842975206612,227.12396694214877,False,grid,direct
803,25,2,202.7528429752066,164.63636363636363,218.6694214876033,220.76859504132233,False,grid,direct
804,25,3,184.00988429752064,136.83471074380165,203.77685950413223,205.95867768595042,False,grid,direct
805,25,4,198.74504132231402,160.50413223140495,214.8181818181818,216.28099173553719,False,grid,direct
806,25,5,175.03419834710743,124.34710743801652,196.36363636363637,198.1487603305785,False,grid,direct
807,25,6,194.07962809917353,148.62809917355372,213.0495867768595,215.61157024793388,False,grid,direct
808,25,7,195.07919834710742,150.1900826446281,214.11570247933884,214.79338842975207,False,grid,direct
809,25,8,176.99904132231404,115.60330578512396,202.7603305785124,205.3801652892562,False,grid,direct
810,25,9,159.90317355371897,92.56198347107438,187.9504132231405,192.10743801652893,False,grid,direct
811,25,10,73.30828925619834,17.702479338842974,96.35537190082644,100.47933884297521,False,grid,direct
812,25,11,27.132619834710745,0.24793388429752067,37.46280991735537,44.45454545454545,False,grid,direct
813,25,12,23.57314049586777,0.05785123966942149,32.93388429752066,37.049586776859506,False,grid,direct
814,25,13,132.59971900826446,79.28099173553719,154.80165289256198,158.12396694214877,False,grid,direct
815,25,14,155.3296776859504,89.00826446280992,182.93388429752065,187.1404958677686,False,grid,direct
816,25,15,60.921991735537176,12.545454545454545,80.60330578512396,86.46280991735537,False,grid,direct
817,25,16,22.368669421487606,2.2644628099173554,30.289256198347108,34.31404958677686,False,grid,direct
818,25,17,22.813066115702476,1.5041322314049588,31.39669421487603,34.50413223140496,False,grid,direct
819,25,18,26.774454545454546,2.520661157024793,36.33057851239669,41.18181818181818,False,grid,direct
820,25,19,36.147041322314045,2.347107438016529,49.752066115702476,54.743801652892564,False,grid,direct
821,25,20,54.16469421487603,0.8677685950413223,75.82644628099173,82.41322314049587,False,grid,direct
822,25,21,190.88820661157024,138.8181818181818,212.71074380165288,215.0909090909091,False,grid,direct
823,25,22,212.77339669421485,172.76859504132233,229.4214876033058,231.97520661157026,False,grid,direct
824,25,23,204.00158677685948,158.04132231404958,223.1818181818182,225.78512396694214,False,grid,direct
825,25,24,196.19962809917354,143.97520661157026,218.08264462809916,220.49586776859505,False,grid,direct
826,25,25,203.33330578512397,158.9090909090909,221.86776859504133,224.41322314049586,False,grid,direct
827,25,26,162.39862809917355,93.33884297520662,191.3388429752066,194.51239669421489,False,grid,direct
828,25,27,201.24130578512396,151.71900826446281,222.0,224.2396694214876,False,grid,direct
829,25,28,179.79165289256198,112.65289256198348,207.6611570247934,212.3801652892562,False,grid,direct
830,25,29,164.9714958677686,95.2892561983471,193.9917355371901,198.30578512396696,False,grid,direct
831,25,30,175.9203223140496,107.74380165289256,204.3305785123967,208.44628099173553,False,grid,direct
832,25,31,92.2860826446281,41.760330578512395,113.26446280991736,116.78512396694215,False,grid,direct
833,26,0,216.97553719008266,180.23140495867767,232.51239669421489,233.34710743801654,False,grid,direct
834,26,1,216.1424958677686,181.13223140495867,230.900826446281,231.97520661157026,False,grid,direct
835,26,2,200.88961983471074,158.25619834710744,218.900826446281,219.96694214876032,False,grid,direct
836,26,3,185.14511570247933,136.50413223140495,205.65289256198346,207.12396694214877,False,grid,direct
837,26,4,196.6060743801653,155.84297520661158,213.8181818181818,214.89256198347107,False,grid,direct
838,26,5,183.46318181818182,133.50413223140495,204.53719008264463,205.98347107438016,False,grid,direct
839,26,6,189.85988429752067,140.6611570247934,210.36363636363637,213.32231404958677,False,grid,direct
840,26,7,207.80732231404957,167.49586776859505,224.78512396694214,226.11570247933884,False,grid,direct
841,26,8,180.82878512396692,118.73553719008264,206.9090909090909,209.39669421487602,False,grid,direct
842,26,9,162.0503388429752,91.86776859504133,191.01652892561984,196.97520661157026,False,grid,direct
843,26,10,67.72742975206612,14.041322314049587,89.6694214876033,95.55371900826447,False,grid,direct
844,26,11,26.062363636363635,1.5289256198347108,35.66115702479339,40.98347107438016,False,grid,direct
845,26,12,22.600677685950412,0.2809917355371901,31.43801652892562,35.63636363636363,False,grid,direct
846,26,13,127.48424793388429,71.96694214876032,150.51239669421489,154.5206611570248,False,grid,direct
847,26,14,152.80203305785122,88.42148760330579,179.46280991735537,184.3801652892562,False,grid,direct
848,26,15,56.64793388429751,9.809917355371901,75.4297520661157,82.78512396694215,False,grid,direct
849,26,16,20.28307438016529,0.0,28.016528925619834,33.66115702479339,False,grid,direct
850,26,17,20.894305785123965,0.4793388429752066,29.049586776859503,32.446280991735534,False,grid,direct
851,26,18,26.20604132231405,0.0,36.421487603305785,42.33884297520661,False,grid,direct
852,26,19,33.64771900826446,1.6942148760330578,46.33884297520661,52.107438016528924,False,grid,direct
853,26,20,52.635909090909095,0.049586776859504134,73.94214876033058,80.85123966942149,False,grid,direct
854,26,21,192.60476033057853,141.6694214876033,213.76859504132233,217.22314049586777,False,grid,direct
855,26,22,213.2813305785124,172.82644628099175,230.2396694214876,232.06611570247935,False,grid,direct
856,26,23,207.0194958677686,163.30578512396696,225.1487603305785,228.32231404958677,False,grid,direct
857,26,24,201.89221487603308,153.29752066115702,222.27272727272728,224.40495867768595,False,grid,direct
858,26,25,202.12114876033058,154.19834710743802,222.22314049586777,224.30578512396696,False,grid,direct
859,26,26,163.5438512396694,91.48760330578513,193.6694214876033,197.41322314049586,False,grid,direct
860,26,27,199.8490909090909,147.86776859504133,221.7520661157025,223.40495867768595,False,grid,direct
861,26,28,182.10561157024793,118.0909090909091,208.72727272727272,212.92561983471074,False,grid,direct
862,26,29,168.34747107438014,100.21487603305785,196.54545454545453,201.8512396694215,False,grid,direct
863,26,30,186.60847107438016,129.79338842975207,210.08264462809916,214.7520661157025,False,grid,direct
864,26,31,94.15277685950412,43.18181818181818,115.21487603305785,119.38842975206612,False,grid,direct
865,27,0,219.0544462809917,184.2479338842975,233.6694214876033,235.0909090909091,False,grid,direct
866,27,1,215.31363636363636,178.16528925619835,231.05785123966942,231.67768595041323,False,grid,direct
867,27,2,195.7696776859504,150.7603305785124,214.55371900826447,217.099173553719,False,grid,direct
868,27,3,189.8833636363636,142.35537190082644,209.93388429752065,211.29752066115702,False,grid,direct
869,27,4,197.6489256198347,155.44628099173553,215.41322314049586,216.86776859504133,False,grid,direct
870,27,5,187.51737190082645,138.6198347107438,208.17355371900825,209.40495867768595,False,grid,direct
871,27,6,194.71637190082643,149.7520661157025,213.61157024793388,215.35537190082644,False,grid,direct
872,27,7,205.58836363636362,165.19834710743802,222.6198347107438,223.82644628099175,False,grid,direct
873,27,8,181.4802561983471,118.8099173553719,207.67768595041323,210.95867768595042,False,grid,direct
874,27,9,159.9494297520661,89.62809917355372,188.95867768595042,195.01652892561984,False,grid,direct
875,27,10,72.98902479338842,14.983471074380166,96.96694214876032,101.66115702479338,False,grid,direct
876,27,11,33.946347107438015,1.3636363636363635,46.553719008264466,54.48760330578512,False,grid,direct
877,27,12,31.405512396694213,0.024793388429752067,43.78512396694215,49.96694214876033,False,grid,direct
878,27,13,131.73285123966943,78.99173553719008,152.900826446281,161.06611570247935,False,grid,direct
879,27,14,153.06487603305786,89.48760330578513,179.55371900826447,183.4214876033058,False,grid,direct
880,27,15,58.04214876033058,11.024793388429751,77.10743801652893,83.1900826446281,False,grid,direct
881,27,16,26.942909090909094,0.0,37.70247933884298,42.20661157024794,False,grid,direct
882,27,17,29.84711570247934,0.0743801652892562,42.13223140495868,44.67768595041322,False,grid,direct
883,27,18,34.249082644628096,0.05785123966942149,47.70247933884298,54.65289256198347,False,grid,direct
884,27,19,38.96290082644628,0.0,54.553719008264466,60.87603305785124,False,grid,direct
885,27,20,51.96033057851239,0.0,72.7603305785124,81.14049586776859,False,grid,direct
886,27,21,191.32659504132232,137.02479338842974,214.06611570247935,216.6611570247934,False,grid,direct
887,27,22,211.14562809917356,167.61157024793388,229.30578512396696,231.8181818181818,False,grid,direct
888,27,23,201.74932231404955,151.07438016528926,223.04132231404958,225.02479338842974,False,grid,direct
889,27,24,206.27409917355368,160.04132231404958,225.69421487603304,227.53719008264463,False,grid,direct
890,27,25,202.56389256198347,154.10743801652893,222.87603305785123,225.06611570247935,False,grid,direct
891,27,26,162.58654545454544,86.9090909090909,194.16528925619835,198.47107438016528,False,grid,direct
892,27,27,199.30966942148763,146.52892561983472,221.27272727272728,224.65289256198346,False,grid,direct
893,27,28,178.8716611570248,110.91735537190083,207.12396694214877,211.62809917355372,False,grid,direct
894,27,29,167.7641074380165,98.03305785123968,196.6694214876033,201.8181818181818,False,grid,direct
895,27,30,183.83704958677686,121.9090909090909,209.50413223140495,214.099173553719,False,grid,direct
896,27,31,91.84987603305784,42.05785123966942,111.96694214876032,118.85950413223141,False,grid,direct
897,28,0,168.65888429752064,96.47107438016529,198.74380165289256,203.08264462809916,False,grid,direct
898,28,1,156.39116528925618,79.97520661157024,188.16528925619835,193.20661157024793,False,grid,direct
899,28,2,146.7043140495868,78.79338842975207,174.94214876033058,179.4214876033058,False,grid,direct
900,28,3,135.82371900826445,68.36363636363636,163.8181818181818,168.61157024793388,False,grid,direct
901,28,4,132.3328429752066,65.88429752066116,159.91735537190084,164.5785123966942,False,grid,direct
902,28,5,141.7378429752066,73.26446280991736,169.96694214876032,175.97520661157026,False,grid,direct
903,28,6,141.3625702479339,71.16528925619835,170.1818181818182,177.08264462809916,False,grid,direct
904,28,7,152.5878429752066,79.84297520661157,182.46280991735537,189.55371900826447,False,grid,direct
905,28,8,76.72987603305785,7.983471074380165,104.78512396694215,112.57851239669421,False,grid,direct
906,28,9,51.945710743801655,0.23140495867768596,72.81818181818181,80.10743801652893,False,grid,direct
907,28,10,152.33677685950414,99.19834710743801,174.4214876033058,177.9917355371901,False,grid,direct
908,28,11,188.17905785123966,130.89256198347107,212.03305785123968,215.60330578512398,False,grid,direct
909,28,12,179.14443801652894,117.98347107438016,204.5206611570248,208.89256198347107,False,grid,direct
910,28,13,72.79152066115702,14.214876033057852,96.59504132231405,103.85950413223141,False,grid,direct
911,28,14,35.643355371900824,0.0,50.099173553719005,54.69421487603306,False,grid,direct
